Id,Text,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph
spk_1,"Essentially, you would try to, like make server requests, and then you, like, process those requests, and then basically, you, like, send data back and forth and you, like, happy mutations that you're try to use it.",29.825091,47.74184,,,0.04194401577115059,0.021017106249928474,0.015027709305286407,0.11798732727766037,0.031980160623788834,0.02715049684047699,0.01284756138920784,0.13120758533477783,0.09119601547718048,0.13319188356399536,0.28222933411598206,0.21317972242832184,0.058180879801511765,0.04679257795214653,0.03393116593360901,0.018023481592535973,0.06349129974842072,0.07789232581853867,0.02527235448360443,0.03228899836540222,0.05871174484491348,0.014174934476613998,0.027330519631505013,0.013857290148735046,0.023966949433088303,0.02376176416873932,0.0408586822450161,0.011112775653600693,0.010312777012586594,0.007253123447299004,0.10342246294021606,0.03826173394918442,0.015077338553965092,0.03898055851459503,0.009002964943647385,0.07487764209508896,0.06189408153295517,0.03639255836606026,0.010478432290256023,0.028270455077290535,0.06697088479995728,0.018673745915293694,0.01698007807135582,0.018495364114642143,0.020298367366194725,0.03890163078904152,0.03613753989338875,0.020442841574549675
spk_1,And.,48.05968,48.959680000000006,0.9902344,0.8123845,0.01546698808670044,0.014720801264047623,0.013756386935710907,0.04113607853651047,0.061249010264873505,0.051671404391527176,0.02303844504058361,0.054006706923246384,0.06817043572664261,0.11411288380622864,0.05085144564509392,0.02442384511232376,0.06557817757129669,0.030226031318306923,0.029532499611377716,0.011843654327094555,0.08726639300584793,0.07672052085399628,0.0312827005982399,0.06465494632720947,0.04962533712387085,0.013006895780563354,0.021807750687003136,0.02655976638197899,0.02020825445652008,0.015965867787599564,0.05271843820810318,0.045018695294857025,0.022800737991929054,0.02408686839044094,0.07979003340005875,0.0366411954164505,0.019107162952423096,0.01278682705014944,0.04951198771595955,0.018963124603033066,0.07114551961421967,0.03774678707122803,0.016727354377508163,0.08479391783475876,0.039282314479351044,0.023695608600974083,0.026127580553293228,0.049466826021671295,0.032561592757701874,0.01401420310139656,0.05080864951014519,0.019231431186199188
spk_1,That's what I remember from that lab.,50.07,52.330000000000005,0.91078407,,0.03559233993291855,0.025173721835017204,0.01880105584859848,0.06345102190971375,0.057836148887872696,0.0481640100479126,0.029847808182239532,0.046638645231723785,0.054534319788217545,0.1144188866019249,0.03910886123776436,0.0718785971403122,0.04989761486649513,0.028653880581259727,0.053671304136514664,0.013006794266402721,0.07254651933908463,0.06692269444465637,0.026651280000805855,0.05751896649599075,0.04364044964313507,0.014916950836777687,0.018976420164108276,0.026075514033436775,0.020288771018385887,0.020019974559545517,0.05609817057847977,0.04348744451999664,0.020526550710201263,0.02322516217827797,0.09440257400274277,0.0610806941986084,0.026990316808223724,0.1843711882829666,0.04402788728475571,0.034181516617536545,0.10922606289386749,0.044607408344745636,0.02303498238325119,0.0791645422577858,0.06173119321465492,0.02343731001019478,0.022064631804823875,0.04805806279182434,0.03915008530020714,0.013300187885761261,0.04202932119369507,0.02260131575167179
spk_0,Okay.,52.629999999999995,53.190000000000005,0.99902344,0.49892765,0.017738835886120796,0.014603533782064915,0.015907280147075653,0.05978034809231758,0.05879925191402435,0.0496026873588562,0.024885710328817368,0.05796034261584282,0.05888928472995758,0.08728906512260437,0.03387665003538132,0.022448651492595673,0.08392497152090073,0.02869628369808197,0.04245501756668091,0.012517798691987991,0.08674922585487366,0.07196944206953049,0.0276913121342659,0.06292238086462021,0.06236206367611885,0.016227060928940773,0.025738762691617012,0.0267336443066597,0.018536383286118507,0.016744978725910187,0.08086061477661133,0.04328003525733948,0.022076621651649475,0.023638097569346428,0.1032487079501152,0.04538089036941528,0.01780649833381176,0.009637943468987942,0.04377972334623337,0.020333899185061455,0.10685157775878906,0.06005862355232239,0.014921946451067924,0.07777485996484756,0.06200186535716057,0.020124971866607666,0.02527695521712303,0.06496374309062958,0.07451394945383072,0.015402005054056644,0.04419618099927902,0.02665919065475464
spk_0,That's fine.,53.11,54.230003,,,0.022777823731303215,0.017189890146255493,0.016895445063710213,0.061399221420288086,0.06716500222682953,0.04911566898226738,0.028803402557969093,0.0624881237745285,0.06900293380022049,0.11829875409603119,0.032584428787231445,0.026147274300456047,0.07918689399957657,0.049056049436330795,0.03753109276294708,0.012060555629432201,0.07816179096698761,0.10440143197774887,0.04253615066409111,0.0638907253742218,0.08221413195133209,0.013687316328287125,0.028700295835733414,0.030951065942645073,0.019132103770971298,0.020351804792881012,0.05080842226743698,0.04490966722369194,0.025902869179844856,0.02519502304494381,0.07941747456789017,0.03729979693889618,0.01942378841340542,0.014853956177830696,0.047188468277454376,0.020995650440454483,0.10597831010818481,0.047710735350847244,0.01770097389817238,0.08757533878087997,0.049980614334344864,0.02298215590417385,0.03000417724251747,0.06444338709115982,0.03925555199384689,0.022654421627521515,0.04603227227926254,0.019682729616761208
spk_0,Could you tell me a little bit about the sockets interface and see?,54.470001999999994,57.510000000000005,0.96165115,,0.020172618329524994,0.016946129500865936,0.01672094315290451,0.09509451687335968,0.060710787773132324,0.05529814213514328,0.02404467947781086,0.07290609180927277,0.048335835337638855,0.11826618760824203,0.07268191128969193,0.11968407034873962,0.10679114609956741,0.03751220554113388,0.03551317751407623,0.024843430146574974,0.08682559430599213,0.06928571313619614,0.032675616443157196,0.060214824974536896,0.11749269813299179,0.014239100739359856,0.020149502903223038,0.028982529416680336,0.02485976740717888,0.025591855868697166,0.062207721173763275,0.045160070061683655,0.02095271274447441,0.023639127612113953,0.2032095342874527,0.03891098499298096,0.021367300301790237,0.013945783488452435,0.04307369887828827,0.023654572665691376,0.07256349921226501,0.038147177547216415,0.02095184475183487,0.07774132490158081,0.04639724642038345,0.030747946351766586,0.022236725315451622,0.05458003282546997,0.05260980874300003,0.03915470466017723,0.04286421090364456,0.02045082300901413
spk_1,I actually don't have a lot of experience with the Sockets interface.,61.0284,65.488,0.97599286,,0.016720596700906754,0.02141709439456463,0.015694839879870415,0.07684029638767242,0.06431964784860611,0.05374669283628464,0.03544224053621292,0.08590696007013321,0.04634104296565056,0.076072096824646,0.03274087980389595,0.027956338599324226,0.06605147570371628,0.04164177551865578,0.033772293478250504,0.014076448045670986,0.0781388208270073,0.10928086936473846,0.03917692229151726,0.0711618959903717,0.05171474814414978,0.03187377750873566,0.026462629437446594,0.0280198622494936,0.024838296696543694,0.0180942565202713,0.10093748569488525,0.04684992879629135,0.02118297666311264,0.02476809173822403,0.07582193613052368,0.0666680634021759,0.02490026317536831,0.009182682260870934,0.044021785259246826,0.02644159644842148,0.07668820023536682,0.03588837757706642,0.015444347634911537,0.08344045281410217,0.047440305352211,0.020830731838941574,0.027309777215123177,0.05990032106637955,0.057405173778533936,0.01600244827568531,0.038861438632011414,0.026181330904364586
spk_1,"I've never, like, build a server or anything before.",67.01711,71.408336,,,0.016596997156739235,0.01958836428821087,0.01593887433409691,0.04697558656334877,0.06178302317857742,0.05681919679045677,0.027011625468730927,0.045069146901369095,0.07060840725898743,0.09012235701084137,0.033417630940675735,0.0669151246547699,0.0645403191447258,0.031129054725170135,0.027892399579286575,0.019969478249549866,0.07349832355976105,0.08891928941011429,0.029075225815176964,0.09844469279050827,0.050466835498809814,0.014523684978485107,0.030870355665683746,0.030793707817792892,0.024218767881393433,0.019421618431806564,0.04905249550938606,0.04773901402950287,0.03729935362935066,0.02675585262477398,0.06292223185300827,0.038775816559791565,0.02428208477795124,0.023505620658397675,0.05954436957836151,0.020784007385373116,0.0721670463681221,0.033898018300533295,0.018175046890974045,0.13067050278186798,0.040786419063806534,0.023844344541430473,0.03156055882573128,0.05360255017876625,0.03466863930225372,0.017148902639746666,0.05912654474377632,0.020231660455465317
spk_1,"And I know that this is, like, a systems intention.",71.24781,75.00044,,,0.020986057817935944,0.015083842910826206,0.014754529111087322,0.062348637729883194,0.0597478486597538,0.05649365857243538,0.028315924108028412,0.048330776393413544,0.049852773547172546,0.08380234241485596,0.09162672609090805,0.13619808852672577,0.06510966271162033,0.030137429013848305,0.027918972074985504,0.011676478199660778,0.10693702846765518,0.07962682843208313,0.028636597096920013,0.059228409081697464,0.06294466555118561,0.013273410499095917,0.019804196432232857,0.02509424462914467,0.019135046750307083,0.015115117654204369,0.06132239103317261,0.04439485818147659,0.01952025108039379,0.02339482679963112,0.15980865061283112,0.037447214126586914,0.016297683119773865,0.012459302321076393,0.04146613925695419,0.021406140178442,0.11727988719940186,0.0335368774831295,0.01358180120587349,0.07829681038856506,0.04395361989736557,0.020159220322966576,0.022429360076785088,0.050453752279281616,0.05374050512909889,0.014651332050561905,0.03883015736937523,0.019074881449341774
spk_1,"Interview, but that's something I look forward to learning about",75.73052,80.92948,,,0.02250704914331436,0.018132910132408142,0.012319711036980152,0.03665706515312195,0.05433462932705879,0.04355013743042946,0.016038771718740463,0.08233035355806351,0.12645761668682098,0.18889352679252625,0.12714184820652008,0.08829745650291443,0.04238324239850044,0.03235833719372749,0.044604867696762085,0.010269752703607082,0.09487016499042511,0.06035667657852173,0.02666647545993328,0.04765696078538895,0.05080929771065712,0.009974025189876556,0.02739645726978779,0.02307431772351265,0.014772407710552216,0.018364369869232178,0.04764177277684212,0.035455215722322464,0.019127188250422478,0.01806560903787613,0.10976677387952805,0.046234533190727234,0.020542548969388008,0.02168072573840618,0.03665555641055107,0.024770522490143776,0.055038247257471085,0.029399381950497627,0.013616979122161865,0.06996022164821625,0.05253295600414276,0.017947927117347717,0.019008003175258636,0.034952402114868164,0.02295410819351673,0.016320565715432167,0.047781139612197876,0.017349975183606148
spk_0,Okay.,81.547536,82.02708,0.9995117,0.50202847,0.0176929272711277,0.01550629734992981,0.017257967963814735,0.06837864965200424,0.05732758343219757,0.04878692701458931,0.02958272024989128,0.059909969568252563,0.04902607575058937,0.08387341350317001,0.028390133753418922,0.020742908120155334,0.09967251867055893,0.02727501280605793,0.04086535423994064,0.01312295999377966,0.07624616473913193,0.06956994533538818,0.027123015373945236,0.06434095650911331,0.06682862341403961,0.01670512557029724,0.02409726195037365,0.027405226603150368,0.019321322441101074,0.019701426848769188,0.08243201673030853,0.04327666386961937,0.022725334390997887,0.023658685386180878,0.11679685860872269,0.0477936752140522,0.018162954598665237,0.008598271757364273,0.04349705949425697,0.019207993522286415,0.10113845765590668,0.059437889605760574,0.015578527003526688,0.07746778428554535,0.05432378873229027,0.02139807865023613,0.025777921080589294,0.07403842359781265,0.10962583869695663,0.01861204393208027,0.04114943742752075,0.0229047704488039
spk_0,That's fine.,81.94523,82.66339,,,0.022314442321658134,0.015409974381327629,0.02289971150457859,0.10489733517169952,0.06432974338531494,0.04863506183028221,0.027990110218524933,0.03486063331365585,0.053231045603752136,0.11933529376983643,0.02729417011141777,0.017961669713258743,0.048316553235054016,0.0325382836163044,0.1126837208867073,0.011074118316173553,0.07429741322994232,0.07276840507984161,0.02752925269305706,0.0599939227104187,0.04490102082490921,0.022215023636817932,0.017966290935873985,0.027227304875850677,0.018983684480190277,0.016298023983836174,0.08381402492523193,0.04248843342065811,0.021554987877607346,0.02362637221813202,0.07728646695613861,0.08098939061164856,0.01739530824124813,0.010154882445931435,0.04336810111999512,0.02428882010281086,0.10310010612010956,0.11859982460737228,0.01384935062378645,0.08083180338144302,0.10090033710002899,0.020129429176449776,0.022367708384990692,0.05131375417113304,0.04970462992787361,0.0176406092941761,0.042727693915367126,0.04115386679768562
spk_0,Thank you for your time.,82.42246,83.61785,,,0.07734452933073044,0.028282830491662025,0.0364915169775486,0.04303675517439842,0.05833602324128151,0.047211457043886185,0.022342022508382797,0.03813573345541954,0.058428045362234116,0.20185576379299164,0.02867983840405941,0.019650142639875412,0.04726341366767883,0.02980717644095421,0.22342991828918457,0.01066923700273037,0.06933308392763138,0.06180252879858017,0.025989029556512833,0.055726561695337296,0.03934686630964279,0.013374032452702522,0.01659865491092205,0.026050729677081108,0.01892056316137314,0.014582522213459015,0.054266899824142456,0.04245287925004959,0.019572850316762924,0.02326631359755993,0.09225007891654968,0.06841817498207092,0.024515733122825623,0.009382965043187141,0.0436587780714035,0.03213709965348244,0.05901689454913139,0.08818725496530533,0.014765094965696335,0.07926735281944275,0.1904222071170807,0.020960770547389984,0.02141614444553852,0.047487467527389526,0.03618941083550453,0.015606431290507317,0.041910719126462936,0.030835237354040146
spk_0,Thank you so much.,83.69507999999999,84.81092,,,0.08225192129611969,0.05241422355175018,0.06850242614746094,0.04618268460035324,0.057834383100271225,0.047607552260160446,0.03238207846879959,0.03831731155514717,0.04785742238163948,0.08758099377155304,0.026464883238077164,0.015312754549086094,0.046646494418382645,0.026965733617544174,0.1282704919576645,0.010794637724757195,0.0705949142575264,0.06453588604927063,0.026178140193223953,0.05754527822136879,0.040262371301651,0.020064756274223328,0.01751800626516342,0.025857947766780853,0.018523508682847023,0.014971764758229256,0.09294375032186508,0.04407297074794769,0.020240042358636856,0.02344689331948757,0.09164128452539444,0.12998118996620178,0.02750483527779579,0.009598391130566597,0.04326258972287178,0.023629717528820038,0.06353951245546341,0.12805330753326416,0.014346454292535782,0.07821371406316757,0.1826893389225006,0.01957552321255207,0.022084923461079597,0.04683051258325577,0.1002635806798935,0.014657543040812016,0.04196831211447716,0.03865104913711548
